hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Tivoli Carvoeiro Algarve Resort,Manon H,60,Manon Hwrote a review Jun 2021,"So yeah, definitely not a 5* hotel but once you process that it’s alright!  Wouldn’t stay again as I think there are better hotels in the Algarve but we struggled to find availability when we were there.  The location is what makes it, the view, there is a fantastic walking trail right from the hotel & Carvoeiro has a lovely feel to it!  The staff were all lovely with us despite reading some reviews which stated otherwise.  The breakfast staff were the only ones who werent warm & friendly like the others.Didn’t eat at the restaurant but breakdown was alright and the pool food was ok too.  The drinks were good though!",Jun,2021,Jun 2021,2021-06-01,2021,3
Quinta Mirabela,Brigid C,0,Brigid Cwrote a review Oct 2023,"Wonderful views, great staff, comfortable rooms, delicious food, loads of room for relaxing by the pool. What more can you ask for! We loved our stay and looking forward to returning to Quinta Mirabela and Madeira",Oct,2023,Oct 2023,2023-10-01,2023,5
Jupiter Albufeira Hotel - Family & Fun,Solihullmum,3,Solihullmumwrote a review Jul 2024,"an honest review..::pools- lovely and clean, water slides great fun but life guards not always keeping an eye out (for example there were some kids going down in fours on quite steep slides). considering the amount of guest there are simply not enough parasols provided by the hotel - this then results in people reserving beds from 7am onwards - the hotel could sort this with more parasolsfood- was very good - didn't understand previous reviews saying not hot enough- all the food we had was great as were the drinks.rooms- the balcony situation was not safe really. Heater system on balcony that  a child could climb up on possibly which considering this is a high rise hotel isn't good.the rooms also lacked any decoration which is something that could be improved on. Toiletries were also non branded and not what you would expect of a five star . bedding and bed were also not in line with five star - quite cheap feel to linen and mattresspool towels- never experienced this in a five star before but you can only change your towels between 9am and 12pm . Our towels were moved and when i asked for replacements I got accused by someone on reception of leaving towels on sunbeds too long to reserve them - despite me saying that was absolutely not the case I was spoken to quite rudely by this member of staff who eventually agreed to replace the towels after giving me quite an unnecessary lecture.sky bar - lovely and we really enjoyed this - beautiful views and like the rest of the hotel very cleanlocation- not the best really - one very good restaurant by the hotel called martinique which was amazingoverall not a five star so if you go expecting that you will be disappointed",Jul,2024,Jul 2024,2024-07-01,2024,3
Jupiter Albufeira Hotel - Family & Fun,AmyRosee,0,AmyRoseewrote a review Sep 2025,"We had a great stay and really enjoyed our time in the hotel.The pool entertainment during the day was great for kids but the nighttime shows could be better.Also would recommend some live music inside the hotel bar as this felt like we were just sitting in reception having a drink, there was no atmosphere.Only a short walk to the new town if you wanted a bit of a chance of scenery.Overall the staff were lovely and very accommodating and the food was good too. Would defo recommend",Sep,2025,Sep 2025,2025-09-01,2025,4
Belmar Spa & Beach Resort,Alan D,0,Alan Dwrote a review Mar 2022,"My wife and I spent a week at Belmar in February 2022. We had a spacious apartment with a lovely view of the beach (D2F). The resort is comfortable and clean, if a little sterile. But two things stand out.First the standard of housekeeping and maintenance is very high.Second the reception staff are exceptionally friendly and helpful. When we got back home I realised that I had foolishly left my car keys in the safety deposit box. I telephoned reception, who immediately found the keys. I sent my card details to cover the cost and Diana went to the post office and organised the return of my keys. I had them back within a week.I feel this was quite remarkable service and done with genuine friendliness,",Mar,2022,Mar 2022,2022-03-01,2022,4
Jupiter Albufeira Hotel - Family & Fun,ell120399,0,ell120399wrote a review Jul 2025,"Absolutely best holiday we’ve been on, it was perfect for 2 afults and a 4 year old aswell as my mother and brother. We have everything we could possibly need, the weather was beautiful. It was just amazing from start to finish, thankyou to everyone who made it a holiday to remember!",Jul,2025,Jul 2025,2025-07-01,2025,5
Jupiter Albufeira Hotel - Family & Fun,Scott Arnold,13,Scott Arnoldwrote a review Oct 2022,"We arrived here quite late at night, but pleasantly surprised at how friendly and knowledgable the man on the reception was who checked us in. They made us food to take to our room as it was really late even though we had allready declined.The rooms are nice and clean but don’t look out to much.The halls, as mentioned in previous reviews are disgusting.We as a family werent fussed with the food. We ate breakfast, sometime didn’t bother with lunch and most nights ate out for dinner.My opinion of the food is the presentation looks herrendous like slops, most food is bland or tasteless, the meal choices are very repetitive.I honestly can’t see how any one enjoys it.Pool area is great but very slippy.Plenty for kids and adults to do through the day and on an evening the entertainment is decent enough for a bit.The Jet2 rep is a bit like marmite. She does her job but not very forthcoming, we had the zoo marine included in our stay. (Zoo marine opens at 10 and shuts at 5pm) however weren't picked up till 10 and had to be back on the bus at 4pm so lost out on two hours there so everything there seemed like an absolute rush. They email you a letter but don’t think to tell you to get it printed before hand. Also note that we arrived the Thursday night and Friday we just wanted to enjoy the day the Saturday we wanted to book zoo marine to be told it was open Wednesday to Saturday so nearly didn’t get there as we were only there for a week anyway but this wasn’t relayed to us at any point until it was nearly to late.We as a family had a good time there as it is what you make it. We met some great people.I would just think if you are a bit funny with food or have certain tastes I would potentially take extra spending money as the strip is a 10 minute walk to find good food and bars.",Oct,2022,Oct 2022,2022-10-01,2022,3
Jupiter Albufeira Hotel - Family & Fun,AK602020,1,AK602020wrote a review Aug 2024,If you are travelling with the family this hotel has everything you need to keep the children entertained. The main pools were very busy with things for the children and the slides were great fun. The quiet pool was a welcome break from the busy areas. Food was excellent and everywhere was very clean. We had a junior suite and a standard room with pool view both of which were of a good size. Not very close to the beach however there was a free shuttle bus which ran regularly. A great family week away.,Aug,2024,Aug 2024,2024-08-01,2024,5
Pestana Vila Lido,Jiil H,2,Jiil Hwrote a review Dec 2024,You were received by nice and friendly staff. We were escorted to our room and he told us at the same time about the facilities and about the hotel. Super welcome. We had ordered a suite with sea views. It was fantastic to open the balcony door and hear the showering sea. The rooms were really nice and large.,Dec,2024,Dec 2024,2024-12-01,2024,5
Estalagem Da Ponta Do Sol,angie_herrerar,7,angie_herrerarwrote a review Oct 2020,"This is the fourth hotel we came to as part of two weeks holiday in Madeira. I have to say I had bigger expectations. The good things: the location and views are amazing, and the staff is nice. However, the rooms are not in the best condition (at list not ours). The bathroom doesn't look very clean and some furniture is old and broken. The breakfast is poorly organised under the covid restrictions (we have been into three other hotels and it worked really well). It took us 20 minutes just to get coffee and juice, and we could see many tables waiting for food. The food is ok but not great.",Oct,2020,Oct 2020,2020-10-01,2020,3
